glue_id,smiles,inchikey,linker,source_fragment,mw,clogp,tpsa,hbd,hba,rtb,aromatic_rings,fsp3,qed,pka_basic_est,cns_mpo_proxy,cns_mpo_wager_approx,gate_mw_lt450,gate_clogp_2_4,gate_tpsa_lt90,gate_mpo_ge4,gate_pains_free,gate_anchor,gate_tpsa_lt120_fb,gate_mpo_ge3p5_fb,passes_all_gates,passes_fallback
GLUE0086,O=C([O-])NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,RPSJQKNYIJPUSD-UHFFFAOYSA-M,urea,*C(=O)[O-],345.29,-1.09,147.7,3,6,2,1,0.267,0.58,5.0,3.5,4.17,True,False,False,False,True,True,False,True,False,False
GLUE0087,O=C1CCC(N2Cc3cccc(NC(=O)OC(=O)[O-])c3C2=O)C(=O)N1,CXDKFIQZXOTBBF-UHFFFAOYSA-M,carbamate,*C(=O)[O-],346.28,-0.66,144.9,2,7,2,1,0.267,0.411,5.0,3.5,4.5,True,False,False,False,True,True,False,True,False,False
GLUE0088,O=C1CCC(N2Cc3cccc(NC(=O)C4CCCCC4)c3C2=O)C(=O)N1,IDQUZTHKJXVVSW-UHFFFAOYSA-N,amide,*C1CCCCC1,369.42,1.97,95.6,2,4,3,1,0.5,0.796,5.0,3.5,5.25,True,False,False,False,True,True,True,True,False,False
GLUE0089,O=C1CCC(N2Cc3cccc(NS(=O)(=O)C4CCCCC4)c3C2=O)C(=O)N1,XHEJMCNMPPGXEP-UHFFFAOYSA-N,sulfonamide,*C1CCCCC1,405.48,1.52,112.7,2,5,4,1,0.526,0.738,5.0,3.5,4.42,True,False,False,False,True,True,True,True,False,False
GLUE0090,O=C1CCC(N2Cc3cccc(NC(=O)CC4CCCCC4)c3C2=O)C(=O)N1,NQXCVFZPCRIZJT-UHFFFAOYSA-N,acetamide,*C1CCCCC1,383.45,2.36,95.6,2,4,4,1,0.524,0.78,5.0,3.5,5.15,True,True,False,False,True,True,True,True,False,True
GLUE0091,O=C1CCC(N2Cc3cccc(NC(=O)NC4CCCCC4)c3C2=O)C(=O)N1,YEDSCESARQXMDS-UHFFFAOYSA-N,urea,*C1CCCCC1,384.44,1.9,107.6,3,4,3,1,0.5,0.692,5.0,3.5,4.41,True,False,False,False,True,True,True,True,False,False
GLUE0092,O=C1CCC(N2Cc3cccc(NC(=O)OC4CCCCC4)c3C2=O)C(=O)N1,WNIJKCNXYPGNHJ-UHFFFAOYSA-N,carbamate,*C1CCCCC1,385.42,2.33,104.8,2,5,3,1,0.5,0.777,5.0,3.5,4.82,True,True,False,False,True,True,True,True,False,True
GLUE0093,Nc1ccc(S(=O)(=O)C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,PUKRLIFPGTZCIS-UHFFFAOYSA-N,amide,*S(=O)(=O)c1ccc(N)cc1,442.45,1.04,155.7,3,7,3,2,0.2,0.473,4.5,3.0,3.58,True,False,False,False,True,True,False,False,False,False
GLUE0094,Nc1ccc(S(=O)(=O)S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,NXNYNOYBFPFRLU-UHFFFAOYSA-N,sulfonamide,*S(=O)(=O)c1ccc(N)cc1,478.51,0.16,172.8,3,8,5,2,0.211,0.31,4.5,3.0,3.32,False,False,False,False,True,True,False,False,False,False
GLUE0095,Nc1ccc(S(=O)(=O)CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,QSGXPDOXJCGMLE-UHFFFAOYSA-N,acetamide,*S(=O)(=O)c1ccc(N)cc1,456.48,0.44,155.7,3,7,5,2,0.238,0.435,4.5,3.0,3.48,False,False,False,False,True,True,False,False,False,False
GLUE0096,Nc1ccc(S(=O)(=O)NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,JFSKORDZXYDZKA-UHFFFAOYSA-N,urea,*S(=O)(=O)c1ccc(N)cc1,457.47,0.54,167.8,4,7,4,2,0.2,0.384,4.5,2.5,3.3,False,False,False,False,True,True,False,False,False,False
GLUE0097,Nc1ccc(S(=O)(=O)OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,IQRXVVQEODSYIS-UHFFFAOYSA-N,carbamate,*S(=O)(=O)c1ccc(N)cc1,458.45,0.97,165.0,3,8,4,2,0.2,0.346,4.5,3.0,3.46,False,False,False,False,True,True,False,False,False,False
GLUE0098,O=C1CCC(N2Cc3cccc(NC(=O)N4CCOCC4)c3C2=O)C(=O)N1,WVJKGYUPPXYAGX-UHFFFAOYSA-N,amide,*N1CCOCC1,372.38,0.31,108.1,2,5,2,1,0.444,0.727,5.0,3.5,4.81,True,False,False,False,True,True,True,True,False,False
GLUE0099,O=C1CCC(N2Cc3cccc(NS(=O)(=O)N4CCOCC4)c3C2=O)C(=O)N1,NDKPSQPLIFYMJN-UHFFFAOYSA-N,sulfonamide,*N1CCOCC1,408.44,-0.56,125.1,2,6,4,1,0.471,0.643,5.0,3.0,4.15,True,False,False,False,True,True,False,False,False,False
GLUE0100,O=C1CCC(N2Cc3cccc(NC(=O)CN4CCOCC4)c3C2=O)C(=O)N1,FVTNJTTUHALXRF-UHFFFAOYSA-N,acetamide,*N1CCOCC1,386.41,-0.28,108.1,2,6,4,1,0.474,0.689,9.5,3.5,3.96,True,False,False,False,True,True,True,True,False,False
GLUE0101,O=C1CCC(N2Cc3cccc(NC(=O)NN4CCOCC4)c3C2=O)C(=O)N1,IWAUWLHXOAQPSD-UHFFFAOYSA-N,urea,*N1CCOCC1,387.4,-0.18,120.1,3,6,3,1,0.444,0.619,9.5,3.0,3.22,True,False,False,False,True,True,False,False,False,False
GLUE0102,O=C1CCC(N2Cc3cccc(NC(=O)ON4CCOCC4)c3C2=O)C(=O)N1,DIANTYNBBSQQTL-UHFFFAOYSA-N,carbamate,*N1CCOCC1,388.38,0.24,117.3,2,7,3,1,0.444,0.713,9.5,3.5,3.64,True,False,False,False,True,True,True,True,False,False
GLUE0103,Cc1cccc(C)c1C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,KJZZLYOJYUQAAR-UHFFFAOYSA-N,amide,*c1c(C)cccc1C,391.43,2.32,95.6,2,4,3,2,0.273,0.785,5.0,3.5,5.09,True,True,False,False,True,True,True,True,False,True
GLUE0104,Cc1cccc(C)c1S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,NOTHXOCEAYJDFU-UHFFFAOYSA-N,sulfonamide,*c1c(C)cccc1C,427.48,1.87,112.7,2,5,4,2,0.286,0.724,5.0,3.5,4.26,True,False,False,False,True,True,True,True,False,False
GLUE0105,Cc1cccc(C)c1CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,DVAOLKJTLGCURF-UHFFFAOYSA-N,acetamide,*c1c(C)cccc1C,405.45,2.25,95.6,2,4,4,2,0.304,0.763,5.0,3.5,4.99,True,True,False,False,True,True,True,True,False,True
GLUE0106,Cc1cccc(C)c1NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,DZSKQPOPLKZDRW-UHFFFAOYSA-N,urea,*c1c(C)cccc1C,406.44,2.71,107.6,3,4,3,2,0.273,0.681,5.0,3.5,4.14,True,True,False,False,True,True,True,True,False,True
GLUE0107,Cc1cccc(C)c1OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,RMLCRDLSJREKKD-UHFFFAOYSA-N,carbamate,*c1c(C)cccc1C,407.43,2.68,104.8,2,5,3,2,0.273,0.761,5.0,3.5,4.58,True,True,False,False,True,True,True,True,False,True
GLUE0108,O=C1CCC(N2Cc3cccc(NC(=O)C(=O)CO)c3C2=O)C(=O)N1,SXSAXLMAWMOCGX-UHFFFAOYSA-N,amide,*C(=O)CO,345.31,-1.05,132.9,3,6,4,1,0.312,0.471,5.0,3.5,4.17,True,False,False,False,True,True,False,True,False,False
GLUE0109,O=C1CCC(N2Cc3cccc(NS(=O)(=O)C(=O)CO)c3C2=O)C(=O)N1,JPABXAFVGXBXBN-UHFFFAOYSA-N,sulfonamide,*C(=O)CO,381.37,-1.29,150.0,3,7,4,1,0.333,0.549,5.0,3.0,4.01,True,False,False,False,True,True,False,False,False,False
GLUE0110,O=C(CO)CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,DWTUVHSWWBORDL-UHFFFAOYSA-N,acetamide,*C(=O)CO,359.34,-0.66,132.9,3,6,5,1,0.353,0.472,5.0,3.5,4.17,True,False,False,False,True,True,False,True,False,False
GLUE0111,O=C(CO)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,CTGZMMSJFVJMMK-UHFFFAOYSA-N,urea,*C(=O)CO,360.33,-0.91,144.9,4,6,3,1,0.312,0.514,5.0,2.5,4.0,True,False,False,False,True,True,False,False,False,False
GLUE0112,O=C1CCC(N2Cc3cccc(NC(=O)OC(=O)CO)c3C2=O)C(=O)N1,YLYAPHSXCFOZOG-UHFFFAOYSA-N,carbamate,*C(=O)CO,361.31,-0.49,142.1,3,7,3,1,0.312,0.375,5.0,3.0,4.16,True,False,False,False,True,True,False,False,False,False
GLUE0113,CCC(=O)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,LUUYZVVYJDOKOX-UHFFFAOYSA-N,amide,*C(=O)CC,343.34,0.37,112.7,2,5,4,1,0.353,0.606,5.0,4.0,4.74,True,False,False,True,True,True,True,True,False,False
GLUE0114,CCC(=O)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,JXPOAYXPKIRCCB-UHFFFAOYSA-N,sulfonamide,*C(=O)CC,379.39,0.13,129.7,2,6,4,1,0.375,0.715,5.0,3.0,4.36,True,False,False,False,True,True,False,False,False,False
GLUE0115,CCC(=O)CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,RLZOCHCHRFXKKY-UHFFFAOYSA-N,acetamide,*C(=O)CC,357.37,0.76,112.7,2,5,5,1,0.389,0.597,5.0,4.0,4.74,True,False,False,True,True,True,True,True,False,False
GLUE0116,CCC(=O)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,OXYACFMSXYCQIK-UHFFFAOYSA-N,urea,*C(=O)CC,358.35,0.51,124.7,3,5,3,1,0.353,0.679,5.0,3.5,4.17,True,False,False,False,True,True,False,True,False,False
GLUE0117,CCC(=O)OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,RBWDKXDUEYIGPQ-UHFFFAOYSA-N,carbamate,*C(=O)CC,359.34,0.93,121.9,2,6,3,1,0.353,0.47,5.0,3.5,4.5,True,False,False,False,True,True,False,True,False,False
GLUE0118,NCCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,OUXJPWQIQUQSHW-UHFFFAOYSA-N,amide,*CCN,330.34,-0.27,121.6,3,5,4,1,0.375,0.656,9.0,3.5,3.67,True,False,False,False,True,True,False,True,False,False
GLUE0119,NCCS(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,MREQUQLLRIVJCJ-UHFFFAOYSA-N,sulfonamide,*CCN,366.4,-0.85,138.7,3,6,5,1,0.4,0.58,9.0,3.0,3.62,True,False,False,False,True,True,False,False,False,False
GLUE0120,NCCCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,QUJFFEHVVRWHBH-UHFFFAOYSA-N,acetamide,*CCN,344.37,0.13,121.6,3,5,5,1,0.412,0.655,9.0,3.5,3.67,True,False,False,False,True,True,False,True,False,False
GLUE0121,NCCNC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,OAASMXLGCQXMIB-UHFFFAOYSA-N,urea,*CCN,345.36,-0.47,133.6,4,5,4,1,0.375,0.547,9.0,3.0,3.5,True,False,False,False,True,True,False,False,False,False
GLUE0122,NCCOC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,UTFUPMYTWPKRND-UHFFFAOYSA-N,carbamate,*CCN,346.34,-0.05,130.8,3,6,4,1,0.375,0.656,9.0,3.5,3.67,True,False,False,False,True,True,False,True,False,False
GLUE0123,O=C1CCC(N2Cc3cccc(NC(=O)c4ccccc4Cl)c3C2=O)C(=O)N1,NXKHBGRBKTUBQW-UHFFFAOYSA-N,amide,*c1ccccc1Cl,397.82,2.35,95.6,2,4,3,2,0.2,0.777,5.0,3.5,5.04,True,True,False,False,True,True,True,True,False,True
GLUE0124,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccccc4Cl)c3C2=O)C(=O)N1,MCTKABDQCKVAJG-UHFFFAOYSA-N,sulfonamide,*c1ccccc1Cl,433.87,1.9,112.7,2,5,4,2,0.211,0.715,5.0,3.5,4.22,True,False,False,False,True,True,True,True,False,False
GLUE0125,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccccc4Cl)c3C2=O)C(=O)N1,PIIDRGQNTSBBNV-UHFFFAOYSA-N,acetamide,*c1ccccc1Cl,411.85,2.28,95.6,2,4,4,2,0.238,0.754,5.0,3.5,4.94,True,True,False,False,True,True,True,True,False,True
GLUE0126,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccccc4Cl)c3C2=O)C(=O)N1,HZCMJGNLZOFTHX-UHFFFAOYSA-N,urea,*c1ccccc1Cl,412.83,2.75,107.6,3,4,3,2,0.2,0.673,5.0,3.5,4.08,True,True,False,False,True,True,True,True,False,True
GLUE0127,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccccc4Cl)c3C2=O)C(=O)N1,QLHIIYHOEWEIQR-UHFFFAOYSA-N,carbamate,*c1ccccc1Cl,413.82,2.71,104.8,2,5,3,2,0.2,0.753,5.0,3.5,4.52,True,True,False,False,True,True,True,True,False,True
GLUE0128,CC(C)CS(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,VITYBGKVDPEOQW-UHFFFAOYSA-N,sulfonamide,*CC(C)C,379.44,0.85,112.7,2,5,5,1,0.471,0.737,5.0,3.5,4.61,True,False,False,False,True,True,True,True,False,False
GLUE0129,CC(C)CCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,NXBLIRQEOZFTEB-UHFFFAOYSA-N,acetamide,*CC(C)C,357.41,1.82,95.6,2,4,5,1,0.474,0.786,5.0,4.0,5.31,True,False,False,True,True,True,True,True,False,False
GLUE0130,CC(C)CNC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,PWZMJPMLPLYHJW-UHFFFAOYSA-N,urea,*CC(C)C,358.4,1.23,107.6,3,4,4,1,0.444,0.704,5.0,4.0,4.58,True,False,False,True,True,True,True,True,False,False
GLUE0131,CC(C)COC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,VHFOEEHILUFOQR-UHFFFAOYSA-N,carbamate,*CC(C)C,359.38,1.65,104.8,2,5,4,1,0.444,0.796,5.0,4.0,5.01,True,False,False,True,True,True,True,True,False,False
GLUE0132,O=C1CCC(N2Cc3cccc(NC(=O)N4CCCCC4)c3C2=O)C(=O)N1,GEOJWLIVQRPWFS-UHFFFAOYSA-N,amide,*N1CCCCC1,370.41,1.47,98.8,2,4,2,1,0.474,0.77,5.0,3.5,5.13,True,False,False,False,True,True,True,True,False,False
GLUE0133,O=C1CCC(N2Cc3cccc(NS(=O)(=O)N4CCCCC4)c3C2=O)C(=O)N1,CVUFOZPEIVSXPX-UHFFFAOYSA-N,sulfonamide,*N1CCCCC1,406.46,0.59,115.9,2,5,4,1,0.5,0.71,5.0,3.5,4.31,True,False,False,False,True,True,True,True,False,False
GLUE0134,O=C1CCC(N2Cc3cccc(NC(=O)CN4CCCCC4)c3C2=O)C(=O)N1,FIEBRTRGZMXTJK-UHFFFAOYSA-N,acetamide,*N1CCCCC1,384.44,0.87,98.8,2,5,4,1,0.5,0.751,9.5,3.5,4.28,True,False,False,False,True,True,True,True,False,False
GLUE0135,O=C1CCC(N2Cc3cccc(NC(=O)NN4CCCCC4)c3C2=O)C(=O)N1,MRVIPASUVLPWFV-UHFFFAOYSA-N,urea,*N1CCCCC1,385.42,0.97,110.8,3,5,3,1,0.474,0.672,9.5,3.5,3.54,True,False,False,False,True,True,True,True,False,False
GLUE0136,O=C1CCC(N2Cc3cccc(NC(=O)ON4CCCCC4)c3C2=O)C(=O)N1,IMOLQSOJQLWQOK-UHFFFAOYSA-N,carbamate,*N1CCCCC1,386.41,1.4,108.1,2,6,3,1,0.474,0.76,9.5,3.5,3.96,True,False,False,False,True,True,True,True,False,False
GLUE0137,O=C1CCC(N2Cc3cccc(NC(=O)c4cccs4)c3C2=O)C(=O)N1,KLNDLGIFNQDITR-UHFFFAOYSA-N,amide,*c1cccs1,369.4,1.76,95.6,2,5,3,2,0.222,0.806,5.0,3.5,5.25,True,False,False,False,True,True,True,True,False,False
GLUE0138,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cccs4)c3C2=O)C(=O)N1,AXWOVVOPHDOAOB-UHFFFAOYSA-N,sulfonamide,*c1cccs1,405.46,1.31,112.7,2,6,4,2,0.235,0.745,5.0,3.5,4.42,True,False,False,False,True,True,True,True,False,False
GLUE0139,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cccs4)c3C2=O)C(=O)N1,LOXRJWWUCLFVPP-UHFFFAOYSA-N,acetamide,*c1cccs1,383.43,1.69,95.6,2,5,4,2,0.263,0.786,5.0,3.5,5.15,True,False,False,False,True,True,True,True,False,False
GLUE0140,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cccs4)c3C2=O)C(=O)N1,INJJUIMRAXVBCQ-UHFFFAOYSA-N,urea,*c1cccs1,384.42,2.15,107.6,3,5,3,2,0.222,0.705,5.0,3.5,4.41,True,True,False,False,True,True,True,True,False,True
GLUE0141,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cccs4)c3C2=O)C(=O)N1,JGPBDKXQBOKWNI-UHFFFAOYSA-N,carbamate,*c1cccs1,385.4,2.12,104.8,2,6,3,2,0.222,0.788,5.0,3.5,4.82,True,True,False,False,True,True,True,True,False,True
GLUE0142,O=C1CCC(N2Cc3cccc(NC(=O)c4ccccn4)c3C2=O)C(=O)N1,BUBKWZUBRRFMTB-UHFFFAOYSA-N,amide,*c1ccccn1,364.36,1.09,108.5,2,5,3,2,0.211,0.793,5.0,3.5,4.85,True,False,False,False,True,True,True,True,False,False
GLUE0143,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccccn4)c3C2=O)C(=O)N1,PQSUDJVJHWEFGM-UHFFFAOYSA-N,sulfonamide,*c1ccccn1,400.42,0.64,125.5,2,6,4,2,0.222,0.726,5.0,3.0,4.21,True,False,False,False,True,True,False,False,False,False
GLUE0144,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccccn4)c3C2=O)C(=O)N1,AFFBKSCTKQJCMM-UHFFFAOYSA-N,acetamide,*c1ccccn1,378.39,1.02,108.5,2,5,4,2,0.25,0.773,5.0,3.5,4.75,True,False,False,False,True,True,True,True,False,False
GLUE0145,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccccn4)c3C2=O)C(=O)N1,SPZZCQCOXPJATC-UHFFFAOYSA-N,urea,*c1ccccn1,379.38,1.49,120.5,3,5,3,2,0.211,0.698,5.0,3.0,4.03,True,False,False,False,True,True,False,False,False,False
GLUE0146,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccccn4)c3C2=O)C(=O)N1,KGSLUCWSCQSCSK-UHFFFAOYSA-N,carbamate,*c1ccccn1,380.36,1.45,117.7,2,6,3,2,0.211,0.779,5.0,3.5,4.43,True,False,False,False,True,True,True,True,False,False
GLUE0147,O=C1CCC(N2Cc3cccc(NC(=O)C4CCCC4)c3C2=O)C(=O)N1,FGQPHPCFGOCIDN-UHFFFAOYSA-N,amide,*C1CCCC1,355.39,1.58,95.6,2,4,3,1,0.474,0.805,5.0,4.0,5.31,True,False,False,True,True,True,True,True,False,False
GLUE0148,O=C1CCC(N2Cc3cccc(NS(=O)(=O)C4CCCC4)c3C2=O)C(=O)N1,QTJKIGUNOJVDES-UHFFFAOYSA-N,sulfonamide,*C1CCCC1,391.45,1.13,112.7,2,5,4,1,0.5,0.747,5.0,3.5,4.52,True,False,False,False,True,True,True,True,False,False
GLUE0149,O=C1CCC(N2Cc3cccc(NC(=O)CC4CCCC4)c3C2=O)C(=O)N1,LNGBYQWJEIYBMT-UHFFFAOYSA-N,acetamide,*C1CCCC1,369.42,1.97,95.6,2,4,4,1,0.5,0.793,5.0,3.5,5.25,True,False,False,False,True,True,True,True,False,False
GLUE0150,O=C1CCC(N2Cc3cccc(NC(=O)NC4CCCC4)c3C2=O)C(=O)N1,UOQXKDZHXCFTBK-UHFFFAOYSA-N,urea,*C1CCCC1,370.41,1.51,107.6,3,4,3,1,0.474,0.701,5.0,3.5,4.51,True,False,False,False,True,True,True,True,False,False
GLUE0151,O=C1CCC(N2Cc3cccc(NC(=O)OC4CCCC4)c3C2=O)C(=O)N1,MEPSGXAVZUMCOT-UHFFFAOYSA-N,carbamate,*C1CCCC1,371.39,1.94,104.8,2,5,3,1,0.474,0.79,5.0,3.5,4.92,True,False,False,False,True,True,True,True,False,False
GLUE0152,Nc1ccc(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,KIBKUUPRHZAZFP-UHFFFAOYSA-N,amide,*c1ccc(N)cc1,378.39,1.28,121.6,3,5,3,2,0.2,0.549,4.5,3.0,4.04,True,False,False,False,True,True,False,False,False,False
GLUE0153,Nc1ccc(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,MGSJCKKBGYVWNN-UHFFFAOYSA-N,sulfonamide,*c1ccc(N)cc1,414.44,0.83,138.7,3,6,4,2,0.211,0.5,4.5,3.0,3.78,True,False,False,False,True,True,False,False,False,False
GLUE0154,Nc1ccc(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,YIKOZAPJLQKOPB-UHFFFAOYSA-N,acetamide,*c1ccc(N)cc1,392.42,1.21,121.6,3,5,4,2,0.238,0.533,4.5,3.0,3.94,True,False,False,False,False,True,False,False,False,False
GLUE0155,Nc1ccc(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,RVGHBXBWAJYFKE-UHFFFAOYSA-N,urea,*c1ccc(N)cc1,393.4,1.67,133.6,4,5,3,2,0.2,0.465,4.5,2.5,3.76,True,False,False,False,False,True,False,False,False,False
GLUE0156,Nc1ccc(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,WXDICDVRIREZRL-UHFFFAOYSA-N,carbamate,*c1ccc(N)cc1,394.39,1.64,130.8,3,6,3,2,0.2,0.536,4.5,3.0,3.92,True,False,False,False,False,True,False,False,False,False
GLUE0157,CN1CCN(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CC1,GCKYSGDQYRGVPH-UHFFFAOYSA-N,amide,*N1CCN(C)CC1,385.42,0.23,102.1,2,5,2,1,0.474,0.71,9.5,3.5,4.17,True,False,False,False,True,True,True,True,False,False
GLUE0158,CN1CCN(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CC1,GZBFMYUSXHZQLD-UHFFFAOYSA-N,sulfonamide,*N1CCN(C)CC1,421.48,-0.65,119.1,2,6,4,1,0.5,0.624,9.5,3.5,3.34,True,False,False,False,True,True,True,True,False,False
GLUE0159,CN1CCN(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CC1,VYTKNVZTMFGXRB-UHFFFAOYSA-N,acetamide,*N1CCN(C)CC1,399.45,-0.37,102.1,2,6,4,1,0.5,0.67,9.5,3.5,4.07,True,False,False,False,True,True,True,True,False,False
GLUE0160,CN1CCN(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CC1,LPOMUFHMGCUFQU-UHFFFAOYSA-N,urea,*N1CCN(C)CC1,400.44,-0.27,114.1,3,6,3,1,0.474,0.602,9.5,3.5,3.32,True,False,False,False,True,True,True,True,False,False
GLUE0161,CN1CCN(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CC1,WHDZORDEFCILIX-UHFFFAOYSA-N,carbamate,*N1CCN(C)CC1,401.42,0.16,111.3,2,7,3,1,0.474,0.694,9.5,3.5,3.74,True,False,False,False,True,True,True,True,False,False
GLUE0162,O=C1CCC(N2Cc3cccc(NC(=O)c4ccc(F)cc4F)c3C2=O)C(=O)N1,RNSZBYRLKPUSGX-UHFFFAOYSA-N,amide,*c1ccc(F)cc1F,399.35,1.98,95.6,2,4,3,2,0.2,0.772,5.0,3.5,5.03,True,False,False,False,True,True,True,True,False,False
GLUE0163,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccc(F)cc4F)c3C2=O)C(=O)N1,ROPRWCGHKTYMBZ-UHFFFAOYSA-N,sulfonamide,*c1ccc(F)cc1F,435.41,1.53,112.7,2,5,4,2,0.211,0.708,5.0,3.5,4.21,True,False,False,False,True,True,True,True,False,False
GLUE0164,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccc(F)cc4F)c3C2=O)C(=O)N1,LEURGBMZTGHOSM-UHFFFAOYSA-N,acetamide,*c1ccc(F)cc1F,413.38,1.91,95.6,2,4,4,2,0.238,0.749,5.0,3.5,4.93,True,False,False,False,True,True,True,True,False,False
GLUE0165,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccc(F)cc4F)c3C2=O)C(=O)N1,MKAFMNGZWXNAPU-UHFFFAOYSA-N,urea,*c1ccc(F)cc1F,414.37,2.37,107.6,3,4,3,2,0.2,0.67,5.0,3.5,4.19,True,True,False,False,True,True,True,True,False,True
GLUE0166,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccc(F)cc4F)c3C2=O)C(=O)N1,AHSYUYRGZDCPGV-UHFFFAOYSA-N,carbamate,*c1ccc(F)cc1F,415.35,2.34,104.8,2,5,3,2,0.2,0.749,5.0,3.5,4.61,True,True,False,False,True,True,True,True,False,True
GLUE0167,O=C1CCC(N2Cc3cccc(NC(=O)c4c(Cl)cccc4Cl)c3C2=O)C(=O)N1,JQYZDSSMYHNNDH-UHFFFAOYSA-N,amide,*c1c(Cl)cccc1Cl,432.26,3.01,95.6,2,4,3,2,0.2,0.729,5.0,3.0,4.54,True,True,False,False,True,True,True,False,False,False
GLUE0168,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4c(Cl)cccc4Cl)c3C2=O)C(=O)N1,GHFJLZWVUCDISS-UHFFFAOYSA-N,sulfonamide,*c1c(Cl)cccc1Cl,468.32,2.56,112.7,2,5,4,2,0.211,0.67,5.0,3.5,3.94,False,True,False,False,True,True,True,True,False,False
GLUE0169,O=C1CCC(N2Cc3cccc(NC(=O)Cc4c(Cl)cccc4Cl)c3C2=O)C(=O)N1,OLPSVBGOFQJFGJ-UHFFFAOYSA-N,acetamide,*c1c(Cl)cccc1Cl,446.29,2.94,95.6,2,4,4,2,0.238,0.707,5.0,3.5,4.48,True,True,False,False,True,True,True,True,False,True
GLUE0170,O=C1CCC(N2Cc3cccc(NC(=O)Nc4c(Cl)cccc4Cl)c3C2=O)C(=O)N1,ZSZIIVPNXMUSHN-UHFFFAOYSA-N,urea,*c1c(Cl)cccc1Cl,447.28,3.4,107.6,3,4,3,2,0.2,0.627,5.0,3.0,3.31,True,True,False,False,True,True,True,False,False,False
