glue_id,smiles,inchikey,linker,source_fragment,mw
GLUE0136,O=C1CCC(N2Cc3cccc(NC(=O)ON4CCCCC4)c3C2=O)C(=O)N1,IMOLQSOJQLWQOK-UHFFFAOYSA-N,carbamate,*N1CCCCC1,386.41
GLUE0137,O=C1CCC(N2Cc3cccc(NC(=O)c4cccs4)c3C2=O)C(=O)N1,KLNDLGIFNQDITR-UHFFFAOYSA-N,amide,*c1cccs1,369.4
GLUE0138,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cccs4)c3C2=O)C(=O)N1,AXWOVVOPHDOAOB-UHFFFAOYSA-N,sulfonamide,*c1cccs1,405.46
GLUE0139,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cccs4)c3C2=O)C(=O)N1,LOXRJWWUCLFVPP-UHFFFAOYSA-N,acetamide,*c1cccs1,383.43
GLUE0140,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cccs4)c3C2=O)C(=O)N1,INJJUIMRAXVBCQ-UHFFFAOYSA-N,urea,*c1cccs1,384.42
GLUE0141,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cccs4)c3C2=O)C(=O)N1,JGPBDKXQBOKWNI-UHFFFAOYSA-N,carbamate,*c1cccs1,385.4
GLUE0142,O=C1CCC(N2Cc3cccc(NC(=O)c4ccccn4)c3C2=O)C(=O)N1,BUBKWZUBRRFMTB-UHFFFAOYSA-N,amide,*c1ccccn1,364.36
GLUE0143,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccccn4)c3C2=O)C(=O)N1,PQSUDJVJHWEFGM-UHFFFAOYSA-N,sulfonamide,*c1ccccn1,400.42
GLUE0144,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccccn4)c3C2=O)C(=O)N1,AFFBKSCTKQJCMM-UHFFFAOYSA-N,acetamide,*c1ccccn1,378.39
GLUE0145,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccccn4)c3C2=O)C(=O)N1,SPZZCQCOXPJATC-UHFFFAOYSA-N,urea,*c1ccccn1,379.38
GLUE0146,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccccn4)c3C2=O)C(=O)N1,KGSLUCWSCQSCSK-UHFFFAOYSA-N,carbamate,*c1ccccn1,380.36
GLUE0147,O=C1CCC(N2Cc3cccc(NC(=O)C4CCCC4)c3C2=O)C(=O)N1,FGQPHPCFGOCIDN-UHFFFAOYSA-N,amide,*C1CCCC1,355.39
GLUE0148,O=C1CCC(N2Cc3cccc(NS(=O)(=O)C4CCCC4)c3C2=O)C(=O)N1,QTJKIGUNOJVDES-UHFFFAOYSA-N,sulfonamide,*C1CCCC1,391.45
GLUE0149,O=C1CCC(N2Cc3cccc(NC(=O)CC4CCCC4)c3C2=O)C(=O)N1,LNGBYQWJEIYBMT-UHFFFAOYSA-N,acetamide,*C1CCCC1,369.42
GLUE0150,O=C1CCC(N2Cc3cccc(NC(=O)NC4CCCC4)c3C2=O)C(=O)N1,UOQXKDZHXCFTBK-UHFFFAOYSA-N,urea,*C1CCCC1,370.41
GLUE0151,O=C1CCC(N2Cc3cccc(NC(=O)OC4CCCC4)c3C2=O)C(=O)N1,MEPSGXAVZUMCOT-UHFFFAOYSA-N,carbamate,*C1CCCC1,371.39
GLUE0152,Nc1ccc(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,KIBKUUPRHZAZFP-UHFFFAOYSA-N,amide,*c1ccc(N)cc1,378.39
GLUE0153,Nc1ccc(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,MGSJCKKBGYVWNN-UHFFFAOYSA-N,sulfonamide,*c1ccc(N)cc1,414.44
GLUE0154,Nc1ccc(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,YIKOZAPJLQKOPB-UHFFFAOYSA-N,acetamide,*c1ccc(N)cc1,392.42
GLUE0155,Nc1ccc(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,RVGHBXBWAJYFKE-UHFFFAOYSA-N,urea,*c1ccc(N)cc1,393.4
GLUE0156,Nc1ccc(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,WXDICDVRIREZRL-UHFFFAOYSA-N,carbamate,*c1ccc(N)cc1,394.39
GLUE0157,CN1CCN(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CC1,GCKYSGDQYRGVPH-UHFFFAOYSA-N,amide,*N1CCN(C)CC1,385.42
GLUE0158,CN1CCN(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CC1,GZBFMYUSXHZQLD-UHFFFAOYSA-N,sulfonamide,*N1CCN(C)CC1,421.48
GLUE0159,CN1CCN(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CC1,VYTKNVZTMFGXRB-UHFFFAOYSA-N,acetamide,*N1CCN(C)CC1,399.45
GLUE0160,CN1CCN(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CC1,LPOMUFHMGCUFQU-UHFFFAOYSA-N,urea,*N1CCN(C)CC1,400.44
GLUE0161,CN1CCN(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CC1,WHDZORDEFCILIX-UHFFFAOYSA-N,carbamate,*N1CCN(C)CC1,401.42
GLUE0162,O=C1CCC(N2Cc3cccc(NC(=O)c4ccc(F)cc4F)c3C2=O)C(=O)N1,RNSZBYRLKPUSGX-UHFFFAOYSA-N,amide,*c1ccc(F)cc1F,399.35
GLUE0163,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccc(F)cc4F)c3C2=O)C(=O)N1,ROPRWCGHKTYMBZ-UHFFFAOYSA-N,sulfonamide,*c1ccc(F)cc1F,435.41
GLUE0164,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccc(F)cc4F)c3C2=O)C(=O)N1,LEURGBMZTGHOSM-UHFFFAOYSA-N,acetamide,*c1ccc(F)cc1F,413.38
GLUE0165,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccc(F)cc4F)c3C2=O)C(=O)N1,MKAFMNGZWXNAPU-UHFFFAOYSA-N,urea,*c1ccc(F)cc1F,414.37
GLUE0166,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccc(F)cc4F)c3C2=O)C(=O)N1,AHSYUYRGZDCPGV-UHFFFAOYSA-N,carbamate,*c1ccc(F)cc1F,415.35
GLUE0167,O=C1CCC(N2Cc3cccc(NC(=O)c4c(Cl)cccc4Cl)c3C2=O)C(=O)N1,JQYZDSSMYHNNDH-UHFFFAOYSA-N,amide,*c1c(Cl)cccc1Cl,432.26
GLUE0168,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4c(Cl)cccc4Cl)c3C2=O)C(=O)N1,GHFJLZWVUCDISS-UHFFFAOYSA-N,sulfonamide,*c1c(Cl)cccc1Cl,468.32
GLUE0169,O=C1CCC(N2Cc3cccc(NC(=O)Cc4c(Cl)cccc4Cl)c3C2=O)C(=O)N1,OLPSVBGOFQJFGJ-UHFFFAOYSA-N,acetamide,*c1c(Cl)cccc1Cl,446.29
GLUE0170,O=C1CCC(N2Cc3cccc(NC(=O)Nc4c(Cl)cccc4Cl)c3C2=O)C(=O)N1,ZSZIIVPNXMUSHN-UHFFFAOYSA-N,urea,*c1c(Cl)cccc1Cl,447.28
GLUE0171,O=C1CCC(N2Cc3cccc(NC(=O)Oc4c(Cl)cccc4Cl)c3C2=O)C(=O)N1,SJHWVVLDHDOJKE-UHFFFAOYSA-N,carbamate,*c1c(Cl)cccc1Cl,448.26
GLUE0172,O=C1CCC(N2Cc3cccc(NC(=O)c4cccc(O)c4)c3C2=O)C(=O)N1,VQTDRGJRFPGXCW-UHFFFAOYSA-N,amide,*c1cccc(O)c1,379.37
GLUE0173,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cccc(O)c4)c3C2=O)C(=O)N1,FPLLQHBEQVGHPO-UHFFFAOYSA-N,sulfonamide,*c1cccc(O)c1,415.43
GLUE0174,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cccc(O)c4)c3C2=O)C(=O)N1,GPJMDWPCGADZOH-UHFFFAOYSA-N,acetamide,*c1cccc(O)c1,393.4
GLUE0175,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cccc(O)c4)c3C2=O)C(=O)N1,HLOYEGFDJQDVGY-UHFFFAOYSA-N,urea,*c1cccc(O)c1,394.39
GLUE0176,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cccc(O)c4)c3C2=O)C(=O)N1,XGLNEAGLWUCZDG-UHFFFAOYSA-N,carbamate,*c1cccc(O)c1,395.37
GLUE0177,N=C(N)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,XKZVPNLCRCMPJP-UHFFFAOYSA-N,amide,*NC(=N)N,344.33
GLUE0178,N=C(N)NS(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,OTHPAZSWFXNTMT-UHFFFAOYSA-N,sulfonamide,*NC(=N)N,380.39
GLUE0179,N=C(N)NCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,QPMMZYQZKAWKEI-UHFFFAOYSA-N,acetamide,*NC(=N)N,358.36
GLUE0180,N=C(N)NNC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,XISIBTDCEQVTEQ-UHFFFAOYSA-N,urea,*NC(=N)N,359.35
GLUE0181,N=C(N)NOC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,HGBJEFCJOJNZRE-UHFFFAOYSA-N,carbamate,*NC(=N)N,360.33
GLUE0182,O=C([O-])CS(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,FMQOUJRFGHXALR-UHFFFAOYSA-M,sulfonamide,*CC(=O)[O-],380.36
GLUE0183,O=C([O-])CCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,XWURTPFNKLLKQL-UHFFFAOYSA-M,acetamide,*CC(=O)[O-],358.33
GLUE0184,O=C([O-])CNC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,MVCHGDFKABEZIS-UHFFFAOYSA-M,urea,*CC(=O)[O-],359.32
GLUE0185,O=C([O-])COC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,DJFBIOLQDUGMOL-UHFFFAOYSA-M,carbamate,*CC(=O)[O-],360.3
GLUE0186,O=C1CCC(N2Cc3cccc(NC(=O)c4ccncc4)c3C2=O)C(=O)N1,OKMDFEJJRBVMIV-UHFFFAOYSA-N,amide,*c1ccncc1,364.36
GLUE0187,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccncc4)c3C2=O)C(=O)N1,RRINMLFSJVWGEV-UHFFFAOYSA-N,sulfonamide,*c1ccncc1,400.42
GLUE0188,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccncc4)c3C2=O)C(=O)N1,DHNDQBOUAIIDBZ-UHFFFAOYSA-N,acetamide,*c1ccncc1,378.39
GLUE0189,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccncc4)c3C2=O)C(=O)N1,WYJPKPAUBXDCTD-UHFFFAOYSA-N,urea,*c1ccncc1,379.38
GLUE0190,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccncc4)c3C2=O)C(=O)N1,KFFDDJQMTMJZLZ-UHFFFAOYSA-N,carbamate,*c1ccncc1,380.36
GLUE0191,C[N+](C)(C)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,ALPVKAQWVCFAFP-UHFFFAOYSA-O,amide,*[N+](C)(C)C,345.38
GLUE0192,C[N+](C)(C)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,RVUURZAETVYBHS-UHFFFAOYSA-O,sulfonamide,*[N+](C)(C)C,381.43
GLUE0193,C[N+](C)(C)CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,PRYSDMVPUNMADD-UHFFFAOYSA-O,acetamide,*[N+](C)(C)C,359.41
GLUE0194,C[N+](C)(C)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,XVEVZHFKBIZCPN-UHFFFAOYSA-O,urea,*[N+](C)(C)C,360.39
GLUE0195,C[N+](C)(C)OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,UWBGSHLPLFQNCI-UHFFFAOYSA-O,carbamate,*[N+](C)(C)C,361.38
GLUE0196,CCCC(C)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,PJSOXFRIEUYPJA-UHFFFAOYSA-N,amide,*C(C)CCC,357.41
GLUE0197,CCCC(C)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,GHDRMUIXCYMRQG-UHFFFAOYSA-N,sulfonamide,*C(C)CCC,393.47
GLUE0198,CCCC(C)CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,VYYLDVRPQPAQEZ-UHFFFAOYSA-N,acetamide,*C(C)CCC,371.44
GLUE0199,CCCC(C)NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,XMXWEZAGUNPSJR-UHFFFAOYSA-N,urea,*C(C)CCC,372.43
GLUE0200,CCCC(C)OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,KOFUVUJQMCHFHN-UHFFFAOYSA-N,carbamate,*C(C)CCC,373.41
GLUE0201,CC(C(=O)O)C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,IZBCUVLOQVFBHC-UHFFFAOYSA-N,amide,*C(C)C(=O)O,359.34
GLUE0202,CC(C(=O)O)S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,TWTRVVAFSBKWRC-UHFFFAOYSA-N,sulfonamide,*C(C)C(=O)O,395.39
GLUE0203,CC(CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C(=O)O,SORDLDIFRFWGKB-UHFFFAOYSA-N,acetamide,*C(C)C(=O)O,373.37
GLUE0204,CC(NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C(=O)O,JFQYWFSNSWXXIQ-UHFFFAOYSA-N,urea,*C(C)C(=O)O,374.35
GLUE0205,CC(OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C(=O)O,MCHYNMDUZMLDJU-UHFFFAOYSA-N,carbamate,*C(C)C(=O)O,375.34
GLUE0206,N[C@@H](CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C(=O)O,LPTMWKCSXDUISU-FTNKSUMCSA-N,amide,*C[C@H](N)C(=O)O,374.35
GLUE0207,N[C@@H](CS(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C(=O)O,DYIOTDVIVVTFJK-FTNKSUMCSA-N,sulfonamide,*C[C@H](N)C(=O)O,410.41
GLUE0208,N[C@@H](CCC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C(=O)O,GRCCERFMGXXIPP-NUHJPDEHSA-N,acetamide,*C[C@H](N)C(=O)O,388.38
GLUE0209,N[C@@H](CNC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C(=O)O,MNANZELILYHWIH-FTNKSUMCSA-N,urea,*C[C@H](N)C(=O)O,389.37
GLUE0210,N[C@@H](COC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2)C(=O)O,GPIGYJLBCCQPOF-FTNKSUMCSA-N,carbamate,*C[C@H](N)C(=O)O,390.35
GLUE0211,O=C1CCC(N2Cc3cccc(NC(=O)N4CCCC4)c3C2=O)C(=O)N1,ORXGPIAQEFRADA-UHFFFAOYSA-N,amide,*N1CCCC1,356.38
GLUE0212,O=C1CCC(N2Cc3cccc(NS(=O)(=O)N4CCCC4)c3C2=O)C(=O)N1,SXZYCOXLPCGFNQ-UHFFFAOYSA-N,sulfonamide,*N1CCCC1,392.44
GLUE0213,O=C1CCC(N2Cc3cccc(NC(=O)CN4CCCC4)c3C2=O)C(=O)N1,IHCLSCZTHOARFD-UHFFFAOYSA-N,acetamide,*N1CCCC1,370.41
GLUE0214,O=C1CCC(N2Cc3cccc(NC(=O)NN4CCCC4)c3C2=O)C(=O)N1,OHJAUBGTMGOHPQ-UHFFFAOYSA-N,urea,*N1CCCC1,371.4
GLUE0215,O=C1CCC(N2Cc3cccc(NC(=O)ON4CCCC4)c3C2=O)C(=O)N1,WSMZOBVZOIGMGK-UHFFFAOYSA-N,carbamate,*N1CCCC1,372.38
GLUE0216,O=C1CCC(N2Cc3cccc(NC(=O)N4CCNCC4)c3C2=O)C(=O)N1,WSTVOGLTCGIURZ-UHFFFAOYSA-N,amide,*N1CCNCC1,371.4
GLUE0217,O=C1CCC(N2Cc3cccc(NS(=O)(=O)N4CCNCC4)c3C2=O)C(=O)N1,YTFFDEMPWKFXAV-UHFFFAOYSA-N,sulfonamide,*N1CCNCC1,407.45
GLUE0218,O=C1CCC(N2Cc3cccc(NC(=O)CN4CCNCC4)c3C2=O)C(=O)N1,DZRRPVFRRNAAPU-UHFFFAOYSA-N,acetamide,*N1CCNCC1,385.42
GLUE0219,O=C1CCC(N2Cc3cccc(NC(=O)NN4CCNCC4)c3C2=O)C(=O)N1,HJIQMBZBWWTDJS-UHFFFAOYSA-N,urea,*N1CCNCC1,386.41
GLUE0220,O=C1CCC(N2Cc3cccc(NC(=O)ON4CCNCC4)c3C2=O)C(=O)N1,VJTUSBDMGVYKJP-UHFFFAOYSA-N,carbamate,*N1CCNCC1,387.4
GLUE0221,O=C1CCC(N2Cc3cccc(NC(=O)CC4=NCCN4)c3C2=O)C(=O)N1,VYDHOQYQCLGGQD-UHFFFAOYSA-N,amide,*CC1=NCCN1,369.38
GLUE0222,O=C1CCC(N2Cc3cccc(NS(=O)(=O)CC4=NCCN4)c3C2=O)C(=O)N1,CDIWQKPHBTZSHV-UHFFFAOYSA-N,sulfonamide,*CC1=NCCN1,405.44
GLUE0223,O=C1CCC(N2Cc3cccc(NC(=O)CCC4=NCCN4)c3C2=O)C(=O)N1,NBAORDZJAPWKGG-UHFFFAOYSA-N,acetamide,*CC1=NCCN1,383.41
GLUE0224,O=C1CCC(N2Cc3cccc(NC(=O)NCC4=NCCN4)c3C2=O)C(=O)N1,IRLKUGRRPIIORE-UHFFFAOYSA-N,urea,*CC1=NCCN1,384.4
GLUE0225,O=C1CCC(N2Cc3cccc(NC(=O)OCC4=NCCN4)c3C2=O)C(=O)N1,SWYPZERVIHEEBM-UHFFFAOYSA-N,carbamate,*CC1=NCCN1,385.38
GLUE0226,CN1CCC(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CC1,URRMYTNLWYJDJP-UHFFFAOYSA-N,amide,*C1CCN(C)CC1,384.44
GLUE0227,CN1CCC(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CC1,MIIVCHPNLRDGGO-UHFFFAOYSA-N,sulfonamide,*C1CCN(C)CC1,420.49
GLUE0228,CN1CCC(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CC1,RJDOSRJWLYOLCN-UHFFFAOYSA-N,acetamide,*C1CCN(C)CC1,398.46
GLUE0229,CN1CCC(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CC1,UFBRUWFPLSDMQS-UHFFFAOYSA-N,urea,*C1CCN(C)CC1,399.45
GLUE0230,CN1CCC(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)CC1,UQFULSDSPIKNQG-UHFFFAOYSA-N,carbamate,*C1CCN(C)CC1,400.44
GLUE0231,Cc1ccccc1C(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,GGVILTXJFNCTOC-UHFFFAOYSA-N,amide,*c1ccccc1C,377.4
GLUE0232,Cc1ccccc1S(=O)(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,ADRIBEWTTWYRGS-UHFFFAOYSA-N,sulfonamide,*c1ccccc1C,413.46
GLUE0233,Cc1ccccc1CC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,RXORRIBCROHRSO-UHFFFAOYSA-N,acetamide,*c1ccccc1C,391.43
GLUE0234,Cc1ccccc1NC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,SIYSGUMNJWOJQX-UHFFFAOYSA-N,urea,*c1ccccc1C,392.42
GLUE0235,Cc1ccccc1OC(=O)Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2,GYJIAQPGDTVQKZ-UHFFFAOYSA-N,carbamate,*c1ccccc1C,393.4
GLUE0236,O=C1CCC(N2Cc3cccc(NC(=O)c4cccc5ccccc45)c3C2=O)C(=O)N1,VWGGVYHCNQJVIZ-UHFFFAOYSA-N,amide,*c1cccc2ccccc12,413.43
GLUE0237,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cccc5ccccc45)c3C2=O)C(=O)N1,JSMMRAGLPBVOBQ-UHFFFAOYSA-N,sulfonamide,*c1cccc2ccccc12,449.49
GLUE0238,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cccc5ccccc45)c3C2=O)C(=O)N1,PZHORBCJUXAHPL-UHFFFAOYSA-N,acetamide,*c1cccc2ccccc12,427.46
GLUE0239,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cccc5ccccc45)c3C2=O)C(=O)N1,SRZOXEZFRCGZIU-UHFFFAOYSA-N,urea,*c1cccc2ccccc12,428.45
GLUE0240,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cccc5ccccc45)c3C2=O)C(=O)N1,KUNOATSJTXXMSK-UHFFFAOYSA-N,carbamate,*c1cccc2ccccc12,429.43
GLUE0241,O=C1CCC(N2Cc3cccc(NC(=O)c4ncnc5[nH]ccc45)c3C2=O)C(=O)N1,IYFKIAWVJZSUTI-UHFFFAOYSA-N,amide,*c1ncnc2[nH]ccc12,404.39
GLUE0242,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ncnc5[nH]ccc45)c3C2=O)C(=O)N1,AVPYHPFCOQAZRY-UHFFFAOYSA-N,sulfonamide,*c1ncnc2[nH]ccc12,440.44
GLUE0243,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ncnc5[nH]ccc45)c3C2=O)C(=O)N1,WGHRETVZRKRHBU-UHFFFAOYSA-N,acetamide,*c1ncnc2[nH]ccc12,418.41
GLUE0244,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ncnc5[nH]ccc45)c3C2=O)C(=O)N1,CKDZESMPDVQHNM-UHFFFAOYSA-N,urea,*c1ncnc2[nH]ccc12,419.4
GLUE0245,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ncnc5[nH]ccc45)c3C2=O)C(=O)N1,ORFBATGFIQDXNA-UHFFFAOYSA-N,carbamate,*c1ncnc2[nH]ccc12,420.39
GLUE0246,Cc1ccc(C(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,VZSJVLNSVTYBFL-UHFFFAOYSA-N,amide,*c1ccc(C)cc1,377.4
GLUE0247,Cc1ccc(S(=O)(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,QQNJHLJRJZLVMU-UHFFFAOYSA-N,sulfonamide,*c1ccc(C)cc1,413.46
GLUE0248,Cc1ccc(CC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,UENQLSJGAYCLRL-UHFFFAOYSA-N,acetamide,*c1ccc(C)cc1,391.43
GLUE0249,Cc1ccc(NC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,FZPZYDCWZWILNT-UHFFFAOYSA-N,urea,*c1ccc(C)cc1,392.42
GLUE0250,Cc1ccc(OC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3)cc1,PIBPKTPSAOPXNI-UHFFFAOYSA-N,carbamate,*c1ccc(C)cc1,393.4
GLUE0251,O=C1CCC(N2Cc3cccc(NC(=O)c4ccc5c(c4)OCO5)c3C2=O)C(=O)N1,WEIFLMZQTLXQEU-UHFFFAOYSA-N,amide,*c1ccc2c(c1)OCO2,407.38
GLUE0252,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ccc5c(c4)OCO5)c3C2=O)C(=O)N1,MYIQDHZMSDRELR-UHFFFAOYSA-N,sulfonamide,*c1ccc2c(c1)OCO2,443.44
GLUE0253,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ccc5c(c4)OCO5)c3C2=O)C(=O)N1,TXNHYDXTLPBJMM-UHFFFAOYSA-N,acetamide,*c1ccc2c(c1)OCO2,421.41
GLUE0254,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ccc5c(c4)OCO5)c3C2=O)C(=O)N1,XSFUQVOCQMAWGM-UHFFFAOYSA-N,urea,*c1ccc2c(c1)OCO2,422.4
GLUE0255,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ccc5c(c4)OCO5)c3C2=O)C(=O)N1,RLJQLQRXFMICGZ-UHFFFAOYSA-N,carbamate,*c1ccc2c(c1)OCO2,423.38
GLUE0256,O=C1CCC(N2Cc3cccc(NC(=O)c4cccc(Cl)c4Cl)c3C2=O)C(=O)N1,MMZGKOGEJBHGHB-UHFFFAOYSA-N,amide,*c1cccc(Cl)c1Cl,432.26
GLUE0257,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4cccc(Cl)c4Cl)c3C2=O)C(=O)N1,KKPJSXYJFMDATB-UHFFFAOYSA-N,sulfonamide,*c1cccc(Cl)c1Cl,468.32
GLUE0258,O=C1CCC(N2Cc3cccc(NC(=O)Cc4cccc(Cl)c4Cl)c3C2=O)C(=O)N1,ZVTCZNHDXOUBPK-UHFFFAOYSA-N,acetamide,*c1cccc(Cl)c1Cl,446.29
GLUE0259,O=C1CCC(N2Cc3cccc(NC(=O)Nc4cccc(Cl)c4Cl)c3C2=O)C(=O)N1,TYMJSCBSWYTPFM-UHFFFAOYSA-N,urea,*c1cccc(Cl)c1Cl,447.28
GLUE0260,O=C1CCC(N2Cc3cccc(NC(=O)Oc4cccc(Cl)c4Cl)c3C2=O)C(=O)N1,KRUQJVJANRJHOA-UHFFFAOYSA-N,carbamate,*c1cccc(Cl)c1Cl,448.26
GLUE0261,O=C1CCC(N2Cc3cccc(NC(=O)c4ncccn4)c3C2=O)C(=O)N1,YHKQBPQAKBFZKA-UHFFFAOYSA-N,amide,*c1ncccn1,365.35
GLUE0262,O=C1CCC(N2Cc3cccc(NS(=O)(=O)c4ncccn4)c3C2=O)C(=O)N1,MWPBFGJAYVPMJS-UHFFFAOYSA-N,sulfonamide,*c1ncccn1,401.4
GLUE0263,O=C1CCC(N2Cc3cccc(NC(=O)Cc4ncccn4)c3C2=O)C(=O)N1,PRGOJLYDJJTMBW-UHFFFAOYSA-N,acetamide,*c1ncccn1,379.38
GLUE0264,O=C1CCC(N2Cc3cccc(NC(=O)Nc4ncccn4)c3C2=O)C(=O)N1,CKXLAYDSSAWLPT-UHFFFAOYSA-N,urea,*c1ncccn1,380.36
GLUE0265,O=C1CCC(N2Cc3cccc(NC(=O)Oc4ncccn4)c3C2=O)C(=O)N1,FHFQQZQPYWKELD-UHFFFAOYSA-N,carbamate,*c1ncccn1,381.35
